Datetime|Open|High|Low|Close|Volume|Dividends|Stock Splits|Capital Gains
2024-11-26 09:30:00-05:00|38.2400016784668|38.36000061035156|38.2400016784668|38.36000061035156|0|0.0|0.0|0.0
2024-11-26 09:31:00-05:00|38.369998931884766|38.369998931884766|38.33000183105469|38.33000183105469|31120|0.0|0.0|0.0
2024-11-26 09:32:00-05:00|38.34000015258789|38.34000015258789|38.310001373291016|38.310001373291016|9600|0.0|0.0|0.0
2024-11-26 09:33:00-05:00|38.30500030517578|38.30500030517578|38.279998779296875|38.279998779296875|42888|0.0|0.0|0.0
2024-11-26 09:34:00-05:00|38.28499984741211|38.28499984741211|38.2400016784668|38.25|12491|0.0|0.0|0.0
2024-11-26 09:35:00-05:00|38.25|38.2599983215332|38.25|38.2599983215332|900|0.0|0.0|0.0
2024-11-26 09:37:00-05:00|38.279998779296875|38.279998779296875|38.279998779296875|38.279998779296875|12000|0.0|0.0|0.0
2024-11-26 09:38:00-05:00|38.279998779296875|38.279998779296875|38.25|38.25|5940|0.0|0.0|0.0
2024-11-26 09:39:00-05:00|38.25|38.25|38.25|38.25|7605|0.0|0.0|0.0
2024-11-26 09:40:00-05:00|38.2400016784668|38.25|38.2400016784668|38.25|9370|0.0|0.0|0.0
2024-11-26 09:42:00-05:00|38.209999084472656|38.209999084472656|38.189998626708984|38.189998626708984|48305|0.0|0.0|0.0
2024-11-26 09:43:00-05:00|38.20000076293945|38.220001220703125|38.20000076293945|38.220001220703125|18115|0.0|0.0|0.0
2024-11-26 09:44:00-05:00|38.220001220703125|38.2400016784668|38.220001220703125|38.22999954223633|1600|0.0|0.0|0.0
2024-11-26 09:45:00-05:00|38.22999954223633|38.244998931884766|38.22999954223633|38.2400016784668|800|0.0|0.0|0.0
2024-11-26 09:46:00-05:00|38.2400016784668|38.2400016784668|38.22999954223633|38.22999954223633|600|0.0|0.0|0.0
2024-11-26 09:47:00-05:00|38.22999954223633|38.22999954223633|38.22999954223633|38.22999954223633|100|0.0|0.0|0.0
2024-11-26 09:48:00-05:00|38.2400016784668|38.2400016784668|38.2400016784668|38.2400016784668|200|0.0|0.0|0.0
2024-11-26 09:49:00-05:00|38.2400016784668|38.25|38.2400016784668|38.25|5700|0.0|0.0|0.0
2024-11-26 09:50:00-05:00|38.25|38.255001068115234|38.25|38.255001068115234|6200|0.0|0.0|0.0
2024-11-26 09:51:00-05:00|38.2599983215332|38.2599983215332|38.25|38.25|1684|0.0|0.0|0.0
2024-11-26 09:52:00-05:00|38.25|38.2599983215332|38.244998931884766|38.255001068115234|12400|0.0|0.0|0.0
2024-11-26 09:53:00-05:00|38.279998779296875|38.290000915527344|38.279998779296875|38.279998779296875|1200|0.0|0.0|0.0
2024-11-26 09:54:00-05:00|38.27000045776367|38.27000045776367|38.27000045776367|38.27000045776367|500|0.0|0.0|0.0
2024-11-26 09:55:00-05:00|38.279998779296875|38.279998779296875|38.279998779296875|38.279998779296875|2700|0.0|0.0|0.0
2024-11-26 09:56:00-05:00|38.279998779296875|38.279998779296875|38.279998779296875|38.279998779296875|8300|0.0|0.0|0.0
2024-11-26 09:57:00-05:00|38.290000915527344|38.290000915527344|38.27000045776367|38.27000045776367|7678|0.0|0.0|0.0
2024-11-26 09:58:00-05:00|38.27000045776367|38.27000045776367|38.27000045776367|38.27000045776367|200|0.0|0.0|0.0
2024-11-26 09:59:00-05:00|38.27000045776367|38.27000045776367|38.27000045776367|38.27000045776367|18400|0.0|0.0|0.0
2024-11-26 10:00:00-05:00|38.279998779296875|38.29999923706055|38.279998779296875|38.29999923706055|18900|0.0|0.0|0.0
2024-11-26 10:01:00-05:00|38.290000915527344|38.290000915527344|38.290000915527344|38.290000915527344|200|0.0|0.0|0.0
2024-11-26 10:03:00-05:00|38.2599983215332|38.2599983215332|38.2599983215332|38.2599983215332|227|0.0|0.0|0.0
2024-11-26 10:04:00-05:00|38.2400016784668|38.2400016784668|38.2400016784668|38.2400016784668|100|0.0|0.0|0.0
2024-11-26 10:05:00-05:00|38.220001220703125|38.22999954223633|38.220001220703125|38.22999954223633|365|0.0|0.0|0.0
2024-11-26 10:06:00-05:00|38.22999954223633|38.22999954223633|38.22999954223633|38.22999954223633|100|0.0|0.0|0.0
2024-11-26 10:07:00-05:00|38.220001220703125|38.22999954223633|38.220001220703125|38.22999954223633|200|0.0|0.0|0.0
2024-11-26 10:09:00-05:00|38.22999954223633|38.22999954223633|38.22999954223633|38.22999954223633|1100|0.0|0.0|0.0
2024-11-26 10:10:00-05:00|38.220001220703125|38.220001220703125|38.209999084472656|38.220001220703125|5270|0.0|0.0|0.0
2024-11-26 10:11:00-05:00|38.220001220703125|38.220001220703125|38.209999084472656|38.209999084472656|5500|0.0|0.0|0.0
2024-11-26 10:12:00-05:00|38.209999084472656|38.209999084472656|38.209999084472656|38.209999084472656|300|0.0|0.0|0.0
2024-11-26 10:14:00-05:00|38.220001220703125|38.220001220703125|38.209999084472656|38.220001220703125|2700|0.0|0.0|0.0
2024-11-26 10:15:00-05:00|38.224998474121094|38.224998474121094|38.224998474121094|38.224998474121094|300|0.0|0.0|0.0
2024-11-26 10:16:00-05:00|38.22999954223633|38.2400016784668|38.22999954223633|38.2400016784668|5400|0.0|0.0|0.0
2024-11-26 10:17:00-05:00|38.22999954223633|38.22999954223633|38.22999954223633|38.22999954223633|500|0.0|0.0|0.0
2024-11-26 10:18:00-05:00|38.224998474121094|38.2400016784668|38.224998474121094|38.2400016784668|1700|0.0|0.0|0.0
2024-11-26 10:19:00-05:00|38.22999954223633|38.22999954223633|38.22999954223633|38.22999954223633|1150|0.0|0.0|0.0
2024-11-26 10:20:00-05:00|38.2400016784668|38.25|38.2400016784668|38.25|676|0.0|0.0|0.0
2024-11-26 10:21:00-05:00|38.255001068115234|38.255001068115234|38.255001068115234|38.255001068115234|100|0.0|0.0|0.0
2024-11-26 10:22:00-05:00|38.2599983215332|38.2599983215332|38.25|38.25|1200|0.0|0.0|0.0
2024-11-26 10:23:00-05:00|38.22999954223633|38.22999954223633|38.22999954223633|38.22999954223633|9700|0.0|0.0|0.0
2024-11-26 10:24:00-05:00|38.22999954223633|38.22999954223633|38.22999954223633|38.22999954223633|400|0.0|0.0|0.0
2024-11-26 10:25:00-05:00|38.2400016784668|38.2400016784668|38.2400016784668|38.2400016784668|600|0.0|0.0|0.0
2024-11-26 10:26:00-05:00|38.22999954223633|38.2400016784668|38.22999954223633|38.2400016784668|219|0.0|0.0|0.0
2024-11-26 10:27:00-05:00|38.2400016784668|38.2400016784668|38.2400016784668|38.2400016784668|100|0.0|0.0|0.0
2024-11-26 10:28:00-05:00|38.22999954223633|38.2400016784668|38.22999954223633|38.2400016784668|5200|0.0|0.0|0.0
2024-11-26 10:29:00-05:00|38.23500061035156|38.2400016784668|38.23500061035156|38.2400016784668|400|0.0|0.0|0.0
2024-11-26 10:30:00-05:00|38.2400016784668|38.2400016784668|38.2400016784668|38.2400016784668|200|0.0|0.0|0.0
2024-11-26 10:31:00-05:00|38.22999954223633|38.22999954223633|38.22999954223633|38.22999954223633|235|0.0|0.0|0.0
2024-11-26 10:32:00-05:00|38.22999954223633|38.22999954223633|38.22999954223633|38.22999954223633|5400|0.0|0.0|0.0
2024-11-26 10:33:00-05:00|38.22999954223633|38.22999954223633|38.22999954223633|38.22999954223633|100|0.0|0.0|0.0
2024-11-26 10:35:00-05:00|38.220001220703125|38.23500061035156|38.220001220703125|38.23500061035156|3950|0.0|0.0|0.0
2024-11-26 10:36:00-05:00|38.2400016784668|38.25|38.2400016784668|38.25|4900|0.0|0.0|0.0
2024-11-26 10:37:00-05:00|38.2599983215332|38.2599983215332|38.25|38.25|300|0.0|0.0|0.0
2024-11-26 10:38:00-05:00|38.2599983215332|38.27000045776367|38.2599983215332|38.27000045776367|9300|0.0|0.0|0.0
2024-11-26 10:39:00-05:00|38.27000045776367|38.27000045776367|38.2599983215332|38.2599983215332|1285|0.0|0.0|0.0
2024-11-26 10:41:00-05:00|38.2599983215332|38.27000045776367|38.2599983215332|38.27000045776367|900|0.0|0.0|0.0
2024-11-26 10:43:00-05:00|38.279998779296875|38.279998779296875|38.279998779296875|38.279998779296875|1600|0.0|0.0|0.0
2024-11-26 10:44:00-05:00|38.27000045776367|38.27000045776367|38.27000045776367|38.27000045776367|7400|0.0|0.0|0.0
2024-11-26 10:47:00-05:00|38.26499938964844|38.27000045776367|38.26499938964844|38.27000045776367|400|0.0|0.0|0.0
2024-11-26 10:49:00-05:00|38.27000045776367|38.279998779296875|38.27000045776367|38.279998779296875|600|0.0|0.0|0.0
2024-11-26 10:50:00-05:00|38.28499984741211|38.290000915527344|38.28499984741211|38.290000915527344|600|0.0|0.0|0.0
2024-11-26 10:51:00-05:00|38.28499984741211|38.28499984741211|38.28499984741211|38.28499984741211|1900|0.0|0.0|0.0
2024-11-26 10:52:00-05:00|38.279998779296875|38.279998779296875|38.279998779296875|38.279998779296875|600|0.0|0.0|0.0
2024-11-26 10:53:00-05:00|38.279998779296875|38.279998779296875|38.279998779296875|38.279998779296875|2715|0.0|0.0|0.0
2024-11-26 10:55:00-05:00|38.27000045776367|38.27000045776367|38.27000045776367|38.27000045776367|300|0.0|0.0|0.0
2024-11-26 10:56:00-05:00|38.27000045776367|38.27000045776367|38.27000045776367|38.27000045776367|5531|0.0|0.0|0.0
2024-11-26 10:58:00-05:00|38.26499938964844|38.27000045776367|38.26499938964844|38.27000045776367|860|0.0|0.0|0.0
2024-11-26 11:00:00-05:00|38.27000045776367|38.27000045776367|38.27000045776367|38.27000045776367|100|0.0|0.0|0.0
2024-11-26 11:01:00-05:00|38.279998779296875|38.290000915527344|38.279998779296875|38.290000915527344|5700|0.0|0.0|0.0
2024-11-26 11:02:00-05:00|38.290000915527344|38.290000915527344|38.290000915527344|38.290000915527344|220|0.0|0.0|0.0
2024-11-26 11:03:00-05:00|38.290000915527344|38.290000915527344|38.290000915527344|38.290000915527344|500|0.0|0.0|0.0
2024-11-26 11:05:00-05:00|38.27000045776367|38.27000045776367|38.27000045776367|38.27000045776367|300|0.0|0.0|0.0
2024-11-26 11:06:00-05:00|38.255001068115234|38.255001068115234|38.25|38.25|8000|0.0|0.0|0.0
2024-11-26 11:07:00-05:00|38.2599983215332|38.2599983215332|38.25|38.2599983215332|1000|0.0|0.0|0.0
2024-11-26 11:08:00-05:00|38.26499938964844|38.26499938964844|38.26499938964844|38.26499938964844|2600|0.0|0.0|0.0
2024-11-26 11:09:00-05:00|38.25|38.2599983215332|38.25|38.2599983215332|20100|0.0|0.0|0.0
2024-11-26 11:10:00-05:00|38.2599983215332|38.2599983215332|38.2599983215332|38.2599983215332|2200|0.0|0.0|0.0
2024-11-26 11:11:00-05:00|38.2599983215332|38.2599983215332|38.2599983215332|38.2599983215332|5500|0.0|0.0|0.0
2024-11-26 11:12:00-05:00|38.255001068115234|38.2599983215332|38.25|38.25|3700|0.0|0.0|0.0
2024-11-26 11:13:00-05:00|38.2599983215332|38.2599983215332|38.2599983215332|38.2599983215332|1000|0.0|0.0|0.0
2024-11-26 11:14:00-05:00|38.27000045776367|38.27000045776367|38.27000045776367|38.27000045776367|300|0.0|0.0|0.0
2024-11-26 11:15:00-05:00|38.27000045776367|38.27000045776367|38.27000045776367|38.27000045776367|500|0.0|0.0|0.0
2024-11-26 11:17:00-05:00|38.27000045776367|38.27000045776367|38.27000045776367|38.27000045776367|600|0.0|0.0|0.0
2024-11-26 11:20:00-05:00|38.279998779296875|38.290000915527344|38.279998779296875|38.290000915527344|106918|0.0|0.0|0.0
2024-11-26 11:21:00-05:00|38.290000915527344|38.29999923706055|38.290000915527344|38.29999923706055|1000|0.0|0.0|0.0
2024-11-26 11:23:00-05:00|38.29999923706055|38.29999923706055|38.29999923706055|38.29999923706055|500|0.0|0.0|0.0
2024-11-26 11:24:00-05:00|38.30500030517578|38.30500030517578|38.30500030517578|38.30500030517578|100|0.0|0.0|0.0
2024-11-26 11:25:00-05:00|38.310001373291016|38.310001373291016|38.310001373291016|38.310001373291016|3000|0.0|0.0|0.0
2024-11-26 11:26:00-05:00|38.310001373291016|38.310001373291016|38.310001373291016|38.310001373291016|500|0.0|0.0|0.0
2024-11-26 11:27:00-05:00|38.310001373291016|38.310001373291016|38.310001373291016|38.310001373291016|1500|0.0|0.0|0.0
2024-11-26 11:28:00-05:00|38.310001373291016|38.31999969482422|38.310001373291016|38.314998626708984|4500|0.0|0.0|0.0
2024-11-26 11:29:00-05:00|38.31999969482422|38.31999969482422|38.31999969482422|38.31999969482422|500|0.0|0.0|0.0
2024-11-26 11:30:00-05:00|38.31999969482422|38.31999969482422|38.31999969482422|38.31999969482422|400|0.0|0.0|0.0
2024-11-26 11:31:00-05:00|38.33000183105469|38.33000183105469|38.31999969482422|38.31999969482422|500|0.0|0.0|0.0
2024-11-26 11:33:00-05:00|38.31999969482422|38.31999969482422|38.31999969482422|38.31999969482422|400|0.0|0.0|0.0
2024-11-26 11:35:00-05:00|38.33000183105469|38.33000183105469|38.33000183105469|38.33000183105469|700|0.0|0.0|0.0
2024-11-26 11:36:00-05:00|38.334999084472656|38.34000015258789|38.334999084472656|38.34000015258789|444|0.0|0.0|0.0
2024-11-26 11:38:00-05:00|38.349998474121094|38.349998474121094|38.349998474121094|38.349998474121094|4400|0.0|0.0|0.0
2024-11-26 11:39:00-05:00|38.349998474121094|38.349998474121094|38.349998474121094|38.349998474121094|11200|0.0|0.0|0.0
2024-11-26 11:40:00-05:00|38.36000061035156|38.36000061035156|38.36000061035156|38.36000061035156|800|0.0|0.0|0.0
2024-11-26 11:41:00-05:00|38.349998474121094|38.349998474121094|38.349998474121094|38.349998474121094|35313|0.0|0.0|0.0
2024-11-26 11:42:00-05:00|38.349998474121094|38.36000061035156|38.349998474121094|38.349998474121094|8900|0.0|0.0|0.0
2024-11-26 11:45:00-05:00|38.349998474121094|38.349998474121094|38.349998474121094|38.349998474121094|6100|0.0|0.0|0.0
2024-11-26 11:47:00-05:00|38.35499954223633|38.3650016784668|38.35499954223633|38.3650016784668|800|0.0|0.0|0.0
2024-11-26 11:49:00-05:00|38.35499954223633|38.35499954223633|38.35499954223633|38.35499954223633|100|0.0|0.0|0.0
2024-11-26 11:50:00-05:00|38.349998474121094|38.36000061035156|38.349998474121094|38.36000061035156|700|0.0|0.0|0.0
2024-11-26 11:53:00-05:00|38.33000183105469|38.33000183105469|38.33000183105469|38.33000183105469|1100|0.0|0.0|0.0
2024-11-26 11:54:00-05:00|38.33000183105469|38.33000183105469|38.33000183105469|38.33000183105469|13000|0.0|0.0|0.0
2024-11-26 11:56:00-05:00|38.31999969482422|38.31999969482422|38.310001373291016|38.310001373291016|4203|0.0|0.0|0.0
2024-11-26 11:57:00-05:00|38.30500030517578|38.310001373291016|38.29999923706055|38.29999923706055|900|0.0|0.0|0.0
2024-11-26 11:58:00-05:00|38.29999923706055|38.29999923706055|38.29999923706055|38.29999923706055|2621|0.0|0.0|0.0
2024-11-26 12:01:00-05:00|38.279998779296875|38.279998779296875|38.279998779296875|38.279998779296875|8300|0.0|0.0|0.0
2024-11-26 12:04:00-05:00|38.279998779296875|38.279998779296875|38.279998779296875|38.279998779296875|20500|0.0|0.0|0.0
2024-11-26 12:05:00-05:00|38.2599983215332|38.2599983215332|38.2599983215332|38.2599983215332|350|0.0|0.0|0.0
2024-11-26 12:06:00-05:00|38.2599983215332|38.2599983215332|38.2599983215332|38.2599983215332|100|0.0|0.0|0.0
2024-11-26 12:07:00-05:00|38.27000045776367|38.27000045776367|38.27000045776367|38.27000045776367|3800|0.0|0.0|0.0
2024-11-26 12:08:00-05:00|38.279998779296875|38.279998779296875|38.279998779296875|38.279998779296875|100|0.0|0.0|0.0
2024-11-26 12:09:00-05:00|38.28499984741211|38.28499984741211|38.28499984741211|38.28499984741211|113|0.0|0.0|0.0
2024-11-26 12:11:00-05:00|38.27000045776367|38.27000045776367|38.27000045776367|38.27000045776367|100|0.0|0.0|0.0
2024-11-26 12:12:00-05:00|38.27000045776367|38.27000045776367|38.27000045776367|38.27000045776367|400|0.0|0.0|0.0
2024-11-26 12:13:00-05:00|38.27000045776367|38.27000045776367|38.26499938964844|38.26499938964844|800|0.0|0.0|0.0
2024-11-26 12:15:00-05:00|38.2599983215332|38.26499938964844|38.2599983215332|38.26499938964844|800|0.0|0.0|0.0
2024-11-26 12:16:00-05:00|38.2599983215332|38.2599983215332|38.25|38.25|7950|0.0|0.0|0.0
2024-11-26 12:17:00-05:00|38.255001068115234|38.27000045776367|38.255001068115234|38.27000045776367|4830|0.0|0.0|0.0
2024-11-26 12:18:00-05:00|38.27000045776367|38.27000045776367|38.27000045776367|38.27000045776367|200|0.0|0.0|0.0
